Team,Avg Win RP,Avg Auto RP,Avg Climb RP
frc5683,0.666666667,0.5,0
frc2929,0.666666667,0.333333333,0
frc4060,1,0.388888889,0
frc2412,1.166666667,0.291666667,0
frc4579,0.833333333,0.291666667,0.041666667
frc5937,0.416666667,0.416666667,0
frc5941,0.916666667,0.208333333,0
frc3237,0.75,0.375,0
frc2907,0.888888889,0.388888889,0.027777778
frc3876,0.75,0.166666667,0
frc3574,0.916666667,0.625,0.083333333
frc3049,0.416666667,0.25,0
frc6350,0.583333333,0.541666667,0
frc1258,0.916666667,0.541666667,0
frc2926,0.583333333,0.333333333,0
frc4918,0.833333333,0.333333333,0
frc949,1,0.416666667,0
frc3588,1.083333333,0.291666667,0
frc2942,0.666666667,0.25,0
frc1899,0.833333333,0.375,0
frc3786,1,0.416666667,0
frc3070,0.75,0.666666667,0
frc5827,0.916666667,0.333333333,0
frc4077,1.25,0.5,0.041666667
frc4089,1.25,0.375,0
frc2903,1.166666667,0.166666667,0
frc4683,0.583333333,0.375,0
frc4681,0.416666667,0.291666667,0
frc4682,0.75,0.375,0
frc1294,0.833333333,0.25,0
frc3268,1.083333333,0.291666667,0
frc4173,0.916666667,0.333333333,0.125
frc7118,0.666666667,0.416666667,0
frc4180,0.833333333,0.333333333,0
frc4495,1.166666667,0.5,0.041666667
frc3575,0.75,0.25,0.083333333
frc3220,0.916666667,0.291666667,0
frc3712,0.5,0.291666667,0
frc3586,0.416666667,0,0
frc3693,0.666666667,0.375,0
frc4608,1,0.333333333,0.041666667
frc4104,1.083333333,0.166666667,0
frc4120,0.833333333,0.291666667,0
frc6129,0.916666667,0.25,0.041666667
frc2148,0.833333333,0.333333333,0
frc4726,0.583333333,0.375,0
frc2506,0.6,0.45,0
frc5586,0.6,0.45,0
frc1306,1,0.8,0.1
frc6913,1,0.4,0
frc4762,0.4,0.3,0.2
frc6732,0.4,0.4,0
frc1091,0.8,0.4,0
frc537,0.4,0.3,0
frc2062,0.8,0.45,0.1
frc5003,0.6,0.2,0.2
frc2143,1.6,0.7,0.3
frc4247,0.857142857,0.571428571,0.095238095
frc3090,0.8,0.3,0
frc2077,0.6,0.4,0.1
frc5019,0.4,0.3,0.1
frc6166,0.4,0.2,0.1
frc930,1.4,0.6,0.15
frc1716,0.8,0.4,0.1
frc6223,0.8,0.4,0
frc4804,0.4,0.6,0
frc6670,0.8,0.5,0
frc6624,0.2,0.5,0
frc1714,0.727272727,0.454545455,0
frc6643,0.6,0.4,0
frc5855,1.2,0.2,0
frc3596,1,0.8,0
frc3418,0.8,0.7,0.1
frc5976,1.2,0.8,0.1
frc6381,0.4,0.3,0
frc6807,0.6,0.3,0
frc5096,1,0.5,0
